# terrain-clip T1 probe. subdiv=200 tiles=2 contact_h=2.45 ambient_snow=0.77 dem=8192x4096 relief=350.0 (raw DEM, unblurred)
site	kind	x_m	y_m	field_r	facet_r	gap_m	elev_m	note
MURRAY_MOUTH	grid	-380	140	15167.416	15167.178	-0.238	167.42	-
MURRAY_MOUTH	grid	-380	160	15169.379	15169.294	-0.086	169.38	-
MURRAY_MOUTH	grid	-380	180	15171.031	15170.769	-0.262	171.03	-
MURRAY_MOUTH	grid	-380	200	15172.336	15171.884	-0.452	172.34	-
MURRAY_MOUTH	grid	-380	220	15173.250	15173.026	-0.224	173.25	-
MURRAY_MOUTH	grid	-380	240	15173.835	15173.629	-0.206	173.84	-
MURRAY_MOUTH	grid	-380	260	15174.116	15173.752	-0.363	174.12	-
MURRAY_MOUTH	grid	-380	280	15174.108	15173.903	-0.206	174.11	-
MURRAY_MOUTH	grid	-380	300	15173.865	15173.679	-0.186	173.86	-
MURRAY_MOUTH	grid	-380	320	15173.427	15173.155	-0.272	173.43	-
MURRAY_MOUTH	grid	-380	340	15172.824	15172.661	-0.163	172.82	-
MURRAY_MOUTH	grid	-380	360	15172.068	15171.852	-0.216	172.07	-
MURRAY_MOUTH	grid	-380	380	15171.185	15170.829	-0.356	171.18	-
MURRAY_MOUTH	grid	-380	400	15170.181	15169.996	-0.185	170.18	-
MURRAY_MOUTH	grid	-380	420	15169.049	15168.836	-0.212	169.05	-
MURRAY_MOUTH	grid	-380	440	15167.787	15167.420	-0.367	167.79	-
MURRAY_MOUTH	grid	-380	460	15166.400	15166.189	-0.210	166.40	-
MURRAY_MOUTH	grid	-380	480	15164.885	15164.730	-0.156	164.89	-
MURRAY_MOUTH	grid	-380	500	15163.244	15163.017	-0.227	163.24	-
MURRAY_MOUTH	grid	-360	-500	15139.653	15139.687	0.034	139.65	-
MURRAY_MOUTH	grid	-360	-480	15139.653	15139.783	0.130	139.65	-
MURRAY_MOUTH	grid	-360	-460	15139.653	15139.848	0.195	139.65	-
MURRAY_MOUTH	grid	-360	-440	15139.653	15139.924	0.272	139.65	-
MURRAY_MOUTH	grid	-360	-420	15139.653	15140.028	0.374	139.65	-
MURRAY_MOUTH	grid	-360	-400	15139.830	15140.445	0.615	139.83	-
MURRAY_MOUTH	grid	-360	-380	15140.416	15140.742	0.326	140.42	-
MURRAY_MOUTH	grid	-360	-360	15141.104	15141.013	-0.091	141.10	-
MURRAY_MOUTH	grid	-360	-340	15141.485	15141.518	0.033	141.49	-
MURRAY_MOUTH	grid	-360	-320	15142.039	15142.082	0.043	142.04	-
MURRAY_MOUTH	grid	-360	-300	15142.720	15142.743	0.023	142.72	-
MURRAY_MOUTH	grid	-360	-280	15143.491	15143.451	-0.040	143.49	-
MURRAY_MOUTH	grid	-360	-260	15144.233	15144.187	-0.045	144.23	-
MURRAY_MOUTH	grid	-360	-240	15144.969	15144.975	0.006	144.97	-
MURRAY_MOUTH	grid	-360	-220	15145.751	15145.841	0.090	145.75	-
MURRAY_MOUTH	grid	-360	-200	15147.571	15146.734	-0.837	147.57	-
MURRAY_MOUTH	grid	-360	-180	15147.560	15147.560	0.000	147.56	-
MURRAY_MOUTH	grid	-360	-160	15147.282	15147.298	0.016	147.28	-
MURRAY_MOUTH	grid	-360	-140	15147.030	15147.059	0.029	147.03	-
MURRAY_MOUTH	grid	-360	-120	15146.860	15146.873	0.013	146.86	-
MURRAY_MOUTH	grid	-360	-100	15146.842	15147.138	0.296	146.84	-
MURRAY_MOUTH	grid	-360	-80	15147.068	15147.315	0.247	147.07	-
MURRAY_MOUTH	grid	-360	-60	15147.591	15147.615	0.024	147.59	-
MURRAY_MOUTH	grid	-360	-40	15148.451	15148.940	0.489	148.45	-
MURRAY_MOUTH	grid	-360	-20	15149.702	15150.118	0.416	149.70	-
MURRAY_MOUTH	grid	-360	0	15151.354	15151.358	0.004	151.35	-
MURRAY_MOUTH	grid	-360	20	15153.368	15153.716	0.348	153.37	-
MURRAY_MOUTH	grid	-360	40	15155.693	15156.102	0.409	155.69	-
MURRAY_MOUTH	grid	-360	60	15158.275	15158.225	-0.050	158.28	-
MURRAY_MOUTH	grid	-360	80	15161.000	15160.962	-0.038	161.00	-
MURRAY_MOUTH	grid	-360	100	15163.756	15163.726	-0.030	163.76	-
MURRAY_MOUTH	grid	-360	120	15166.443	15166.348	-0.095	166.44	-
MURRAY_MOUTH	grid	-360	140	15168.954	15168.583	-0.372	168.95	-
MURRAY_MOUTH	grid	-360	160	15171.207	15170.868	-0.339	171.21	-
MURRAY_MOUTH	grid	-360	180	15173.143	15173.021	-0.123	173.14	-
MURRAY_MOUTH	grid	-360	200	15174.692	15174.318	-0.374	174.69	-
MURRAY_MOUTH	grid	-360	220	15175.870	15175.506	-0.364	175.87	-
MURRAY_MOUTH	grid	-360	240	15176.681	15176.510	-0.171	176.68	-
MURRAY_MOUTH	grid	-360	260	15177.128	15176.811	-0.317	177.13	-
MURRAY_MOUTH	grid	-360	280	15177.252	15176.965	-0.286	177.25	-
MURRAY_MOUTH	grid	-360	300	15177.106	15176.950	-0.155	177.11	-
MURRAY_MOUTH	grid	-360	320	15176.717	15176.376	-0.341	176.72	-
MURRAY_MOUTH	grid	-360	340	15176.109	15175.845	-0.264	176.11	-
MURRAY_MOUTH	grid	-360	360	15175.326	15175.207	-0.119	175.33	-
MURRAY_MOUTH	grid	-360	380	15174.387	15174.128	-0.258	174.39	-
MURRAY_MOUTH	grid	-360	400	15173.298	15173.077	-0.222	173.30	-
MURRAY_MOUTH	grid	-360	420	15172.071	15172.007	-0.064	172.07	-
MURRAY_MOUTH	grid	-360	440	15170.716	15170.590	-0.125	170.72	-
MURRAY_MOUTH	grid	-360	460	15169.228	15169.095	-0.133	169.23	-
MURRAY_MOUTH	grid	-360	480	15167.611	15167.437	-0.174	167.61	-
MURRAY_MOUTH	grid	-360	500	15165.878	15165.602	-0.276	165.88	-
MURRAY_MOUTH	grid	-340	-500	15139.985	15140.117	0.132	139.99	-
MURRAY_MOUTH	grid	-340	-480	15139.964	15140.213	0.249	139.96	-
MURRAY_MOUTH	grid	-340	-460	15139.765	15140.298	0.533	139.77	-
MURRAY_MOUTH	grid	-340	-440	15139.817	15140.383	0.566	139.82	-
MURRAY_MOUTH	grid	-340	-420	15140.042	15140.488	0.446	140.04	-
MURRAY_MOUTH	grid	-340	-400	15140.489	15140.821	0.331	140.49	-
MURRAY_MOUTH	grid	-340	-380	15141.015	15141.304	0.289	141.01	-
MURRAY_MOUTH	grid	-340	-360	15141.675	15141.765	0.090	141.67	-
MURRAY_MOUTH	grid	-340	-340	15142.292	15142.212	-0.080	142.29	-
MURRAY_MOUTH	grid	-340	-320	15142.723	15142.763	0.041	142.72	-
MURRAY_MOUTH	grid	-340	-300	15143.319	15143.340	0.020	143.32	-
MURRAY_MOUTH	grid	-340	-280	15143.990	15144.071	0.081	143.99	-
MURRAY_MOUTH	grid	-340	-260	15144.725	15144.858	0.133	144.73	-
MURRAY_MOUTH	grid	-340	-240	15145.491	15145.672	0.181	145.49	-
MURRAY_MOUTH	grid	-340	-220	15146.920	15145.871	-1.049	146.92	-
MURRAY_MOUTH	grid	-340	-200	15147.899	15146.603	-1.296	147.90	-
MURRAY_MOUTH	grid	-340	-180	15147.672	15147.406	-0.266	147.67	-
MURRAY_MOUTH	grid	-340	-160	15147.409	15147.435	0.025	147.41	-
MURRAY_MOUTH	grid	-340	-140	15147.166	15147.226	0.061	147.17	-
MURRAY_MOUTH	grid	-340	-120	15146.999	15147.014	0.015	147.00	-
MURRAY_MOUTH	grid	-340	-100	15146.997	15147.216	0.219	147.00	-
MURRAY_MOUTH	grid	-340	-80	15147.220	15147.546	0.327	147.22	-
MURRAY_MOUTH	grid	-340	-60	15147.732	15147.802	0.070	147.73	-
MURRAY_MOUTH	grid	-340	-40	15148.608	15148.936	0.328	148.61	-
MURRAY_MOUTH	grid	-340	-20	15149.883	15150.288	0.405	149.88	-
MURRAY_MOUTH	grid	-340	0	15151.555	15151.664	0.109	151.55	-
MURRAY_MOUTH	grid	-340	20	15153.621	15153.850	0.228	153.62	-
MURRAY_MOUTH	grid	-340	40	15156.052	15156.280	0.228	156.05	-
MURRAY_MOUTH	grid	-340	60	15158.749	15158.738	-0.012	158.75	-
MURRAY_MOUTH	grid	-340	80	15161.634	15161.734	0.100	161.63	-
MURRAY_MOUTH	grid	-340	100	15164.595	15164.554	-0.040	164.59	-
MURRAY_MOUTH	grid	-340	120	15167.511	15167.402	-0.108	167.51	-
MURRAY_MOUTH	grid	-340	140	15170.289	15170.155	-0.135	170.29	-
MURRAY_MOUTH	grid	-340	160	15172.835	15172.587	-0.248	172.83	-
MURRAY_MOUTH	grid	-340	180	15175.033	15174.900	-0.133	175.03	-
MURRAY_MOUTH	grid	-340	200	15176.878	15176.497	-0.381	176.88	-
MURRAY_MOUTH	grid	-340	220	15178.340	15178.056	-0.284	178.34	-
MURRAY_MOUTH	grid	-340	240	15179.371	15179.272	-0.099	179.37	-
MURRAY_MOUTH	grid	-340	260	15180.016	15179.614	-0.402	180.02	-
MURRAY_MOUTH	grid	-340	280	15180.312	15179.942	-0.370	180.31	-
MURRAY_MOUTH	grid	-340	300	15180.272	15180.234	-0.038	180.27	-
MURRAY_MOUTH	grid	-340	320	15179.934	15179.675	-0.258	179.93	-
MURRAY_MOUTH	grid	-340	340	15179.352	15179.096	-0.255	179.35	-
MURRAY_MOUTH	grid	-340	360	15178.551	15178.484	-0.067	178.55	-
MURRAY_MOUTH	grid	-340	380	15177.554	15177.226	-0.328	177.55	-
MURRAY_MOUTH	grid	-340	400	15176.393	15176.052	-0.341	176.39	-
MURRAY_MOUTH	grid	-340	420	15175.067	15174.895	-0.172	175.07	-
MURRAY_MOUTH	grid	-340	440	15173.606	15173.109	-0.497	173.61	-
MURRAY_MOUTH	grid	-340	460	15172.013	15171.590	-0.423	172.01	-
MURRAY_MOUTH	grid	-340	480	15170.287	15170.083	-0.205	170.29	-
MURRAY_MOUTH	grid	-340	500	15168.454	15168.059	-0.395	168.45	-
MURRAY_MOUTH	grid	-320	-500	15140.875	15140.639	-0.235	140.87	-
MURRAY_MOUTH	grid	-320	-480	15140.756	15140.677	-0.079	140.76	-
MURRAY_MOUTH	grid	-320	-460	15140.573	15140.772	0.199	140.57	-
MURRAY_MOUTH	grid	-320	-440	15140.579	15140.857	0.278	140.58	-
MURRAY_MOUTH	grid	-320	-420	15140.828	15140.968	0.141	140.83	-
MURRAY_MOUTH	grid	-320	-400	15141.230	15141.255	0.025	141.23	-
MURRAY_MOUTH	grid	-320	-380	15141.724	15141.778	0.054	141.72	-
MURRAY_MOUTH	grid	-320	-360	15142.291	15142.329	0.038	142.29	-
MURRAY_MOUTH	grid	-320	-340	15142.939	15142.883	-0.056	142.94	-
MURRAY_MOUTH	grid	-320	-320	15143.485	15143.426	-0.059	143.49	-
MURRAY_MOUTH	grid	-320	-300	15143.991	15143.993	0.002	143.99	-
MURRAY_MOUTH	grid	-320	-280	15144.596	15144.744	0.149	144.60	-
MURRAY_MOUTH	grid	-320	-260	15145.264	15145.729	0.464	145.26	-
MURRAY_MOUTH	grid	-320	-240	15146.324	15146.543	0.219	146.32	-
MURRAY_MOUTH	grid	-320	-220	15148.150	15146.971	-1.179	148.15	-
MURRAY_MOUTH	grid	-320	-200	15148.009	15146.957	-1.052	148.01	-
MURRAY_MOUTH	grid	-320	-180	15147.796	15147.255	-0.541	147.80	-
MURRAY_MOUTH	grid	-320	-160	15147.549	15147.558	0.009	147.55	-
MURRAY_MOUTH	grid	-320	-140	15147.310	15147.363	0.053	147.31	-
MURRAY_MOUTH	grid	-320	-120	15147.149	15147.195	0.047	147.15	-
MURRAY_MOUTH	grid	-320	-100	15147.139	15147.283	0.144	147.14	-
MURRAY_MOUTH	grid	-320	-80	15147.344	15147.622	0.278	147.34	-
MURRAY_MOUTH	grid	-320	-60	15147.849	15147.991	0.142	147.85	-
MURRAY_MOUTH	grid	-320	-40	15148.717	15149.038	0.321	148.72	-
MURRAY_MOUTH	grid	-320	-20	15149.981	15150.420	0.439	149.98	-
MURRAY_MOUTH	grid	-320	0	15151.659	15151.828	0.169	151.66	-
MURRAY_MOUTH	grid	-320	20	15153.776	15154.043	0.266	153.78	-
MURRAY_MOUTH	grid	-320	40	15156.265	15156.679	0.414	156.26	-
MURRAY_MOUTH	grid	-320	60	15159.056	15159.137	0.081	159.06	-
MURRAY_MOUTH	grid	-320	80	15162.082	15162.095	0.013	162.08	-
MURRAY_MOUTH	grid	-320	100	15165.228	15165.373	0.145	165.23	-
MURRAY_MOUTH	grid	-320	120	15168.365	15168.335	-0.029	168.36	-
MURRAY_MOUTH	grid	-320	140	15171.401	15171.124	-0.277	171.40	-
MURRAY_MOUTH	grid	-320	160	15174.204	15173.893	-0.311	174.20	-
MURRAY_MOUTH	grid	-320	180	15176.705	15176.647	-0.058	176.71	-
MURRAY_MOUTH	grid	-320	200	15178.853	15178.456	-0.397	178.85	-
MURRAY_MOUTH	grid	-320	220	15180.571	15180.028	-0.543	180.57	-
MURRAY_MOUTH	grid	-320	240	15181.858	15181.625	-0.233	181.86	-
MURRAY_MOUTH	grid	-320	260	15182.732	15182.360	-0.372	182.73	-
MURRAY_MOUTH	grid	-320	280	15183.200	15182.643	-0.557	183.20	-
MURRAY_MOUTH	grid	-320	300	15183.273	15182.953	-0.320	183.27	-
MURRAY_MOUTH	grid	-320	320	15183.019	15182.565	-0.453	183.02	-
MURRAY_MOUTH	grid	-320	340	15182.478	15181.921	-0.556	182.48	-
MURRAY_MOUTH	grid	-320	360	15181.655	15181.309	-0.346	181.66	-
MURRAY_MOUTH	grid	-320	380	15180.611	15180.140	-0.471	180.61	-
MURRAY_MOUTH	grid	-320	400	15179.378	15178.790	-0.588	179.38	-
MURRAY_MOUTH	grid	-320	420	15177.961	15177.643	-0.318	177.96	-
MURRAY_MOUTH	grid	-320	440	15176.387	15176.026	-0.362	176.39	-
MURRAY_MOUTH	grid	-320	460	15174.682	15174.267	-0.415	174.68	-
MURRAY_MOUTH	grid	-320	480	15172.850	15172.622	-0.228	172.85	-
MURRAY_MOUTH	grid	-320	500	15170.900	15170.732	-0.168	170.90	-
MURRAY_MOUTH	grid	-300	-500	15141.750	15141.273	-0.476	141.75	-
MURRAY_MOUTH	grid	-300	-480	15141.621	15141.352	-0.268	141.62	-
MURRAY_MOUTH	grid	-300	-460	15141.444	15141.460	0.016	141.44	-
MURRAY_MOUTH	grid	-300	-440	15141.441	15141.619	0.178	141.44	-
MURRAY_MOUTH	grid	-300	-420	15141.668	15141.790	0.122	141.67	-
MURRAY_MOUTH	grid	-300	-400	15142.035	15142.011	-0.023	142.03	-
MURRAY_MOUTH	grid	-300	-380	15142.464	15142.455	-0.009	142.46	-
MURRAY_MOUTH	grid	-300	-360	15142.972	15142.981	0.008	142.97	-
MURRAY_MOUTH	grid	-300	-340	15143.569	15143.550	-0.018	143.57	-
MURRAY_MOUTH	grid	-300	-320	15144.200	15144.098	-0.101	144.20	-
MURRAY_MOUTH	grid	-300	-300	15144.720	15144.673	-0.047	144.72	-
MURRAY_MOUTH	grid	-300	-280	15145.261	15145.331	0.070	145.26	-
MURRAY_MOUTH	grid	-300	-260	15145.876	15146.315	0.439	145.88	-
MURRAY_MOUTH	grid	-300	-240	15148.285	15147.326	-0.959	148.29	-
MURRAY_MOUTH	grid	-300	-220	15148.256	15148.098	-0.158	148.26	-
MURRAY_MOUTH	grid	-300	-200	15148.128	15148.030	-0.098	148.13	-
MURRAY_MOUTH	grid	-300	-180	15147.930	15147.851	-0.079	147.93	-
MURRAY_MOUTH	grid	-300	-160	15147.688	15147.690	0.002	147.69	-
MURRAY_MOUTH	grid	-300	-140	15147.453	15147.501	0.047	147.45	-
MURRAY_MOUTH	grid	-300	-120	15147.289	15147.329	0.041	147.29	-
MURRAY_MOUTH	grid	-300	-100	15147.260	15147.341	0.081	147.26	-
MURRAY_MOUTH	grid	-300	-80	15147.453	15147.785	0.333	147.45	-
MURRAY_MOUTH	grid	-300	-60	15147.940	15148.155	0.216	147.94	-
MURRAY_MOUTH	grid	-300	-40	15148.773	15148.906	0.134	148.77	-
MURRAY_MOUTH	grid	-300	-20	15150.009	15150.512	0.503	150.01	-
MURRAY_MOUTH	grid	-300	0	15151.703	15152.040	0.337	151.70	-
MURRAY_MOUTH	grid	-300	20	15153.818	15153.908	0.089	153.82	-
MURRAY_MOUTH	grid	-300	40	15156.334	15156.688	0.354	156.33	-
MURRAY_MOUTH	grid	-300	60	15159.216	15159.496	0.280	159.22	-
MURRAY_MOUTH	grid	-300	80	15162.351	15162.319	-0.032	162.35	-
MURRAY_MOUTH	grid	-300	100	15165.648	15165.597	-0.051	165.65	-
MURRAY_MOUTH	grid	-300	120	15168.993	15168.914	-0.079	168.99	-
MURRAY_MOUTH	grid	-300	140	15172.249	15172.151	-0.098	172.25	-
MURRAY_MOUTH	grid	-300	160	15175.324	15174.941	-0.384	175.32	-
MURRAY_MOUTH	grid	-300	180	15178.130	15177.759	-0.371	178.13	-
MURRAY_MOUTH	grid	-300	200	15180.536	15180.233	-0.303	180.54	-
MURRAY_MOUTH	grid	-300	220	15182.534	15182.001	-0.533	182.53	-
MURRAY_MOUTH	grid	-300	240	15184.100	15183.598	-0.502	184.10	-
MURRAY_MOUTH	grid	-300	260	15185.191	15184.728	-0.463	185.19	-
MURRAY_MOUTH	grid	-300	280	15185.823	15185.211	-0.613	185.82	-
MURRAY_MOUTH	grid	-300	300	15186.057	15185.562	-0.495	186.06	-
MURRAY_MOUTH	grid	-300	320	15185.895	15185.448	-0.447	185.90	-
MURRAY_MOUTH	grid	-300	340	15185.369	15184.790	-0.579	185.37	-
MURRAY_MOUTH	grid	-300	360	15184.561	15184.162	-0.399	184.56	-
MURRAY_MOUTH	grid	-300	380	15183.476	15183.208	-0.267	183.48	-
MURRAY_MOUTH	grid	-300	400	15182.165	15181.848	-0.317	182.17	-
MURRAY_MOUTH	grid	-300	420	15180.664	15180.515	-0.149	180.66	-
MURRAY_MOUTH	grid	-300	440	15178.978	15178.820	-0.158	178.98	-
MURRAY_MOUTH	grid	-300	460	15177.154	15176.845	-0.310	177.15	-
MURRAY_MOUTH	grid	-300	480	15175.206	15174.897	-0.309	175.21	-
MURRAY_MOUTH	grid	-300	500	15173.142	15172.780	-0.362	173.14	-
MURRAY_MOUTH	grid	-280	-500	15142.182	15141.864	-0.318	142.18	-
MURRAY_MOUTH	grid	-280	-480	15142.465	15142.188	-0.278	142.47	-
MURRAY_MOUTH	grid	-280	-460	15142.323	15142.293	-0.029	142.32	-
MURRAY_MOUTH	grid	-280	-440	15142.336	15142.453	0.117	142.34	-
MURRAY_MOUTH	grid	-280	-420	15142.522	15142.646	0.123	142.52	-
MURRAY_MOUTH	grid	-280	-400	15142.837	15142.849	0.012	142.84	-
MURRAY_MOUTH	grid	-280	-380	15143.242	15143.260	0.017	143.24	-
MURRAY_MOUTH	grid	-280	-360	15143.717	15143.730	0.014	143.72	-
MURRAY_MOUTH	grid	-280	-340	15144.240	15144.237	-0.003	144.24	-
MURRAY_MOUTH	grid	-280	-320	15144.844	15144.792	-0.052	144.84	-
MURRAY_MOUTH	grid	-280	-300	15145.466	15145.382	-0.084	145.47	-
MURRAY_MOUTH	grid	-280	-280	15146.482	15146.002	-0.480	146.48	-
MURRAY_MOUTH	grid	-280	-260	15148.209	15146.521	-1.689	148.21	-
MURRAY_MOUTH	grid	-280	-240	15148.383	15147.388	-0.994	148.38	-
MURRAY_MOUTH	grid	-280	-220	15148.360	15148.283	-0.077	148.36	-
MURRAY_MOUTH	grid	-280	-200	15148.247	15148.118	-0.128	148.25	-
MURRAY_MOUTH	grid	-280	-180	15148.054	15147.936	-0.118	148.05	-
MURRAY_MOUTH	grid	-280	-160	15147.819	15147.784	-0.035	147.82	-
MURRAY_MOUTH	grid	-280	-140	15147.587	15147.625	0.038	147.59	-
MURRAY_MOUTH	grid	-280	-120	15147.415	15147.485	0.070	147.42	-
MURRAY_MOUTH	grid	-280	-100	15147.376	15147.346	-0.030	147.38	-
MURRAY_MOUTH	grid	-280	-80	15147.544	15147.805	0.261	147.54	-
MURRAY_MOUTH	grid	-280	-60	15147.988	15148.291	0.302	147.99	-
MURRAY_MOUTH	grid	-280	-40	15148.785	15148.786	0.001	148.79	-
MURRAY_MOUTH	grid	-280	-20	15150.005	15150.392	0.387	150.01	-
MURRAY_MOUTH	grid	-280	0	15151.660	15152.025	0.365	151.66	-
MURRAY_MOUTH	grid	-280	20	15153.750	15153.784	0.034	153.75	-
MURRAY_MOUTH	grid	-280	40	15156.299	15156.620	0.321	156.30	-
MURRAY_MOUTH	grid	-280	60	15159.224	15159.449	0.225	159.22	-
MURRAY_MOUTH	grid	-280	80	15162.441	15162.377	-0.064	162.44	-
MURRAY_MOUTH	grid	-280	100	15165.867	15165.980	0.113	165.87	-
MURRAY_MOUTH	grid	-280	120	15169.380	15169.313	-0.067	169.38	-
MURRAY_MOUTH	grid	-280	140	15172.851	15172.656	-0.194	172.85	-
MURRAY_MOUTH	grid	-280	160	15176.176	15175.880	-0.296	176.18	-
MURRAY_MOUTH	grid	-280	180	15179.220	15178.902	-0.318	179.22	-
MURRAY_MOUTH	grid	-280	200	15181.914	15181.623	-0.291	181.91	-
MURRAY_MOUTH	grid	-280	220	15184.193	15183.570	-0.623	184.19	-
MURRAY_MOUTH	grid	-280	240	15186.003	15185.544	-0.460	186.00	-
MURRAY_MOUTH	grid	-280	260	15187.307	15187.042	-0.265	187.31	-
MURRAY_MOUTH	grid	-280	280	15188.135	15187.524	-0.610	188.13	-
MURRAY_MOUTH	grid	-280	300	15188.518	15188.034	-0.484	188.52	-
MURRAY_MOUTH	grid	-280	320	15188.433	15188.322	-0.111	188.43	-
MURRAY_MOUTH	grid	-280	340	15187.962	15187.468	-0.493	187.96	-
MURRAY_MOUTH	grid	-280	360	15187.160	15186.641	-0.519	187.16	-
MURRAY_MOUTH	grid	-280	380	15186.045	15185.664	-0.381	186.04	-
MURRAY_MOUTH	grid	-280	400	15184.661	15184.017	-0.643	184.66	-
MURRAY_MOUTH	grid	-280	420	15183.070	15182.463	-0.607	183.07	-
MURRAY_MOUTH	grid	-280	440	15181.293	15180.806	-0.487	181.29	-
MURRAY_MOUTH	grid	-280	460	15179.340	15178.671	-0.669	179.34	-
MURRAY_MOUTH	grid	-280	480	15177.273	15176.688	-0.585	177.27	-
MURRAY_MOUTH	grid	-280	500	15175.102	15174.680	-0.422	175.10	-
MURRAY_MOUTH	grid	-260	-500	15142.279	15142.098	-0.181	142.28	-
MURRAY_MOUTH	grid	-260	-480	15142.914	15142.578	-0.336	142.91	-
MURRAY_MOUTH	grid	-260	-460	15143.200	15143.084	-0.116	143.20	-
MURRAY_MOUTH	grid	-260	-440	15143.230	15143.307	0.077	143.23	-
MURRAY_MOUTH	grid	-260	-420	15143.376	15143.498	0.121	143.38	-
MURRAY_MOUTH	grid	-260	-400	15143.665	15143.712	0.047	143.67	-
MURRAY_MOUTH	grid	-260	-380	15144.048	15144.172	0.123	144.05	-
MURRAY_MOUTH	grid	-260	-360	15144.475	15144.676	0.201	144.48	-
MURRAY_MOUTH	grid	-260	-340	15144.967	15145.207	0.239	144.97	-
MURRAY_MOUTH	grid	-260	-320	15145.513	15145.675	0.162	145.51	-
MURRAY_MOUTH	grid	-260	-300	15146.620	15146.199	-0.421	146.62	-
MURRAY_MOUTH	grid	-260	-280	15148.204	15146.819	-1.385	148.20	-
MURRAY_MOUTH	grid	-260	-260	15148.392	15147.134	-1.257	148.39	-
MURRAY_MOUTH	grid	-260	-240	15148.476	15147.305	-1.171	148.48	-
MURRAY_MOUTH	grid	-260	-220	15148.464	15148.126	-0.339	148.46	-
MURRAY_MOUTH	grid	-260	-200	15148.356	15148.258	-0.098	148.36	-
MURRAY_MOUTH	grid	-260	-180	15148.173	15148.062	-0.111	148.17	-
MURRAY_MOUTH	grid	-260	-160	15147.941	15147.896	-0.045	147.94	-
MURRAY_MOUTH	grid	-260	-140	15147.709	15147.746	0.037	147.71	-
MURRAY_MOUTH	grid	-260	-120	15147.529	15147.613	0.084	147.53	-
MURRAY_MOUTH	grid	-260	-100	15147.477	15147.504	0.026	147.48	-
MURRAY_MOUTH	grid	-260	-80	15147.610	15147.840	0.229	147.61	-
MURRAY_MOUTH	grid	-260	-60	15148.017	15148.328	0.310	148.02	-
MURRAY_MOUTH	grid	-260	-40	15148.783	15148.843	0.060	148.78	-
MURRAY_MOUTH	grid	-260	-20	15149.940	15150.342	0.402	149.94	-
MURRAY_MOUTH	grid	-260	0	15151.538	15151.999	0.461	151.54	-
MURRAY_MOUTH	grid	-260	20	15153.626	15153.672	0.046	153.63	-
MURRAY_MOUTH	grid	-260	40	15156.151	15156.462	0.311	156.15	-
MURRAY_MOUTH	grid	-260	60	15159.084	15159.484	0.400	159.08	-
MURRAY_MOUTH	grid	-260	80	15162.367	15162.342	-0.025	162.37	-
MURRAY_MOUTH	grid	-260	100	15165.885	15165.881	-0.004	165.89	-
MURRAY_MOUTH	grid	-260	120	15169.532	15169.587	0.055	169.53	-
MURRAY_MOUTH	grid	-260	140	15173.198	15173.102	-0.097	173.20	-
MURRAY_MOUTH	grid	-260	160	15176.714	15176.351	-0.364	176.71	-
MURRAY_MOUTH	grid	-260	180	15179.997	15179.603	-0.395	180.00	-
MURRAY_MOUTH	grid	-260	200	15182.963	15182.883	-0.080	182.96	-
MURRAY_MOUTH	grid	-260	220	15185.475	15184.929	-0.546	185.47	-
MURRAY_MOUTH	grid	-260	240	15187.504	15186.815	-0.689	187.50	-
MURRAY_MOUTH	grid	-260	260	15189.049	15188.728	-0.321	189.05	-
MURRAY_MOUTH	grid	-260	280	15190.064	15189.329	-0.735	190.06	-
MURRAY_MOUTH	grid	-260	300	15190.548	15189.693	-0.855	190.55	-
MURRAY_MOUTH	grid	-260	320	15190.582	15190.083	-0.499	190.58	-
MURRAY_MOUTH	grid	-260	340	15190.169	15189.336	-0.833	190.17	-
MURRAY_MOUTH	grid	-260	360	15189.362	15188.503	-0.859	189.36	-
MURRAY_MOUTH	grid	-260	380	15188.225	15187.703	-0.522	188.22	-
MURRAY_MOUTH	grid	-260	400	15186.783	15186.070	-0.713	186.78	-
MURRAY_MOUTH	grid	-260	420	15185.103	15184.391	-0.712	185.10	-
MURRAY_MOUTH	grid	-260	440	15183.228	15182.844	-0.384	183.23	-
MURRAY_MOUTH	grid	-260	460	15181.166	15180.750	-0.416	181.17	-
MURRAY_MOUTH	grid	-260	480	15178.981	15178.643	-0.338	178.98	-
MURRAY_MOUTH	grid	-260	500	15176.702	15176.586	-0.116	176.70	-
MURRAY_MOUTH	grid	-240	-500	15142.380	15142.385	0.005	142.38	-
MURRAY_MOUTH	grid	-240	-480	15143.041	15142.902	-0.139	143.04	-
MURRAY_MOUTH	grid	-240	-460	15143.706	15143.429	-0.277	143.71	-
MURRAY_MOUTH	grid	-240	-440	15144.104	15143.950	-0.154	144.10	-
MURRAY_MOUTH	grid	-240	-420	15144.243	15144.351	0.109	144.24	-
MURRAY_MOUTH	grid	-240	-400	15144.511	15144.566	0.056	144.51	-
MURRAY_MOUTH	grid	-240	-380	15144.850	15144.951	0.101	144.85	-
MURRAY_MOUTH	grid	-240	-360	15145.257	15145.645	0.388	145.26	-
MURRAY_MOUTH	grid	-240	-340	15145.720	15146.251	0.531	145.72	-
MURRAY_MOUTH	grid	-240	-320	15146.869	15146.757	-0.113	146.87	-
MURRAY_MOUTH	grid	-240	-300	15148.028	15147.199	-0.829	148.03	-
MURRAY_MOUTH	grid	-240	-280	15148.304	15147.669	-0.635	148.30	-
MURRAY_MOUTH	grid	-240	-260	15148.484	15148.108	-0.375	148.48	-
